501
1
1
1
1
252
1
1
1
1
126
1
1
1
1
66
1
1
1
1
33
1
1
1
1
19
1
1
1
1
10
1
1
1
1
8
1
1
1
1
4
1
1
1
1
4
1
1
1
1
2
1
1
1
1
8
1
1
1
1
4
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
6
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
6
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
5
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
7
1
1
1
1
4
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
6
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
6
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
5
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
11
1
1
1
1
6
1
1
1
1
5
1
1
1
1
3
1
1
1
1
5
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
7
1
1
1
1
4
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
7
1
1
1
1
4
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
6
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
8
1
1
1
1
4
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
6
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
6
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
5
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
8
1
1
1
1
4
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
6
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
6
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
5
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
7
1
1
1
1
4
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
6
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
6
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
5
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
10
1
1
1
1
5
1
1
1
1
5
1
1
1
1
3
1
1
1
1
5
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
7
1
1
1
1
4
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
7
1
1
1
1
4
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
6
1
1
1
1
3
1
1
1
1
4
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
8
1
1
1
1
4
1
1
1
